PID,Date,N,P,K,MaxT,MinT,WindSpeed,Humidity ,Precipitation,rainfall,Season,Crop,Production,Production Units,Yield
120200,26-07-2006 00:00,83,57,19,31,26.2,3.5,82.4,32.2,98.73771338,Rabi       ,Gram,592,Tonnes,0.610939112
120201,27-07-2006 00:00,40,72,77,28.6,25.2,4.1,85.3,43.3,88.55123143,Rabi       ,Groundnut,1,Tonnes,1
120202,28-07-2006 00:00,23,72,84,30.2,25.2,4.7,76.7,0,79.92698081,Rabi       ,Horse-gram,1357,Tonnes,1.479825518
120203,29-07-2006 00:00,39,58,85,30.2,25.7,5.2,75.3,6.6,68.54932919,Rabi       ,Jowar,99,Tonnes,1.47761194
120204,30-07-2006 00:00,22,72,85,32.4,26.6,4.9,75.8,0,88.51048983,Rabi       ,Linseed,1671,Tonnes,1.260180995
120205,31-07-2006 00:00,36,67,77,34.3,27.7,5,70.9,0,79.26357665,Rabi       ,Maize,45,Tonnes,1.25
120206,01-08-2006 00:00,32,73,81,30.7,27,4.2,76,32,92.68373702,Rabi       ,Moong(Green Gram),1982,Tonnes,1.629934211
120207,02-08-2006 00:00,58,70,84,27.4,25.7,4.6,69.1,51.2,74.6631118,Rabi       ,Onion,20,Tonnes,1.666666667
120208,03-08-2006 00:00,59,70,84,25.7,24.5,4.7,70.6,51.2,82.61734721,Rabi       ,Ragi,2927,Tonnes,1.005841924
120209,04-08-2006 00:00,42,62,75,27,24.4,5.1,69,51.2,81.84997529,Rabi       ,Rice,4508,Tonnes,1.29689298
120210,05-08-2006 00:00,28,74,81,30.9,25.1,4.5,85.2,12.8,81.98568791,Rabi       ,Safflower,8634,Tonnes,2.362889984
120211,06-08-2006 00:00,58,66,79,32.6,26.1,4.7,75.2,0,93.55280105,Rabi       ,Small millets,13019,Tonnes,0.829975775
120212,07-08-2006 00:00,43,66,79,34,26.2,4.3,74.6,0,74.58565097,Rabi       ,Urad,8897,Tonnes,0.629965305
120213,08-08-2006 00:00,58,63,81,34.1,27,4.5,76.8,0,78.96514709,Rabi       ,Wheat,,Tonnes,0
120214,09-08-2006 00:00,23,62,85,33.7,26.1,4,75,15.5,80.7108745,Whole Year ,Arecanut,20312,Tonnes,1.142985763
120215,10-08-2006 00:00,27,62,77,33.3,26.1,4.4,73.6,15.5,70.18185181,Whole Year ,Banana,2956,Tonnes,1.085168869
120216,11-08-2006 00:00,28,72,84,32.4,25.8,4.1,73.1,3.1,71.58010169,Whole Year ,Beans & Mutter(Vegetable),2735,Tonnes,0.885113269
120217,12-08-2006 00:00,50,56,76,31.5,26.5,3.8,73.4,4.3,73.50734019,Whole Year ,Bhindi,2038,Tonnes,1.302236422
120218,13-08-2006 00:00,39,71,84,32.9,27.2,4.9,72.6,0,82.52339655,Whole Year ,Brinjal,26,Tonnes,0.472727273
120219,14-08-2006 00:00,25,78,76,34.1,27.6,4.8,69.4,0,66.96980581,Whole Year ,Citrus Fruit,23,Tonnes,0.469387755
120220,15-08-2006 00:00,31,70,77,33.5,28.2,4.5,71.5,10,90.46228334,Whole Year ,Coconut ,38,Tonnes,0.612903226
120221,16-08-2006 00:00,26,80,83,32.7,27.2,4,78.4,11.8,71.31007253,Whole Year ,Coriander,177,Tonnes,0.610344828
120222,17-08-2006 00:00,25,68,77,32.3,26.1,4.5,72.5,4.7,85.74904898,Whole Year ,Cucumber,102,Tonnes,1.36
120223,18-08-2006 00:00,31,78,76,34.1,27,4.1,78.8,0,89.31050665,Whole Year ,Grapes,5063,Tonnes,22.50222222
120224,19-08-2006 00:00,60,68,83,35.7,26.9,2.7,72.6,6.9,85.52950164,Whole Year ,Mango,317,Tonnes,24.38461538
120225,20-08-2006 00:00,59,62,83,33.7,26.5,3.1,70.3,9.4,72.94940441,Whole Year ,Orange,1540,Tonnes,14
120226,21-08-2006 00:00,22,67,78,32.5,26.5,3.3,65.6,6.7,72.32667516,Whole Year ,other fibres,462,Tonnes,0.292035398
120227,22-08-2006 00:00,36,65,80,30,26.4,3.9,78.1,16.8,74.87445574,Whole Year ,Other Fresh Fruits,1006,Tonnes,52.94736842
120228,23-08-2006 00:00,59,60,84,32.6,27.2,3.2,71.3,3.3,94.70992037,Whole Year ,Other Vegetables,1302,Tonnes,36.16666667
120229,24-08-2006 00:00,54,77,85,33.8,27,3.3,77.7,10.1,83.74606679,Whole Year ,Papaya,7156,Tonnes,7.12039801
120230,25-08-2006 00:00,43,68,81,34.4,26,2.7,76.7,0,78.92060234,Whole Year ,Pome Fruit,50841,Tonnes,52.959375
120231,26-08-2006 00:00,28,76,82,33.3,27.9,3.5,75.1,0,83.75937135,Whole Year ,Potato,21222,Tonnes,36.15332198
120232,27-08-2006 00:00,42,79,85,32.6,27.7,3.8,73.3,5.1,76.57580954,Whole Year ,Sugarcane,122822,Tonnes,11.97328914
120233,28-08-2006 00:00,32,60,83,29.6,26.3,4,70.9,10.1,91.76071648,Whole Year ,Sweet potato,116270,Tonnes,14.62699711
120234,29-08-2006 00:00,22,78,76,30.9,25.6,3.8,73.2,12.7,76.32470713,Whole Year ,Tobacco,67488,Tonnes,7.069026919
120235,30-08-2006 00:00,31,79,75,31.8,26.3,4.1,73.9,0,89.73119396,Whole Year ,Tomato,204939,Tonnes,25.72348437
120236,31-08-2006 00:00,28,58,81,32.8,26.8,3.8,68,0,93.35034262,Kharif,Arhar/Tur,151697,Tonnes,22.57395833
120237,01-09-2006 00:00,57,58,77,35,26.6,3.1,67.5,0,81.20176515,Kharif,Bajra,42238,Tonnes,7.434958634
120238,02-09-2006 00:00,49,55,78,34.7,26.3,2.2,73.4,5.8,81.70769297,Kharif,Castor seed,132748,Tonnes,32.58419244
120239,03-09-2006 00:00,46,76,77,34.7,26.8,2.5,67.2,14.9,83.74879344,Kharif,Cotton(lint),299574,Tonnes,65.49497158
120240,04-09-2006 00:00,54,61,77,35.2,26.4,2.7,74.1,20.8,77.5429424,Kharif,Dry chillies,158827,Tonnes,42.11800583
120241,05-09-2006 00:00,38,60,76,31.7,24.9,2.9,79.3,11.9,77.92798682,Kharif,Groundnut,,Tonnes,0
120242,06-09-2006 00:00,59,55,79,33.6,26.7,2.6,81,11.1,82.2545577,Kharif,Horse-gram,220,Tonnes,24.44444444
120243,07-09-2006 00:00,36,76,75,33.6,27.1,2.2,75.4,0,70.52056697,Kharif,Jowar,13682,Tonnes,20.32986627
120244,08-09-2006 00:00,57,68,81,34.5,26.9,1.8,77.8,0,72.78624223,Kharif,Korra,17937,Tonnes,24.40408163
120245,09-09-2006 00:00,35,66,81,34.5,27,2.4,79.7,0,85.24819851,Kharif,Maize,12028,Tonnes,14.00232829
120246,10-09-2006 00:00,35,64,78,34.1,26.9,2.1,83.2,0,85.37378769,Kharif,Moong(Green Gram),3946,Tonnes,2.535989717
120247,11-09-2006 00:00,52,60,79,33.5,27.3,2.5,69.5,0,75.6317566,Kharif,Onion,20586,Tonnes,15.29420505
120248,12-09-2006 00:00,27,76,83,35.1,27.5,2.3,76.3,0,89.61857826,Kharif,Other Kharif pulses,15574,Tonnes,12.46917534
120249,13-09-2006 00:00,57,60,84,34.4,26.8,1.7,66.3,3.8,75.49101167,Kharif,Ragi,29845,Tonnes,11.03735207
120250,14-09-2006 00:00,52,68,78,33.6,25.7,2.1,72.2,7.7,86.05078037,Kharif,Rice,49164,Tonnes,26.40386681
120251,15-09-2006 00:00,43,79,79,29.4,25.1,1.7,82.4,12.8,80.25064637,Kharif,Samai,23820,Tonnes,8.047297297
120252,16-09-2006 00:00,44,74,85,29.1,25.1,2.7,75.3,25.8,78.26039559,Kharif,Small millets,,Tonnes,0
120253,17-09-2006 00:00,24,55,78,28.8,24.8,3.4,77.2,34.4,75.57790384,Kharif,Soyabean,2160,Tonnes,4.098671727
120254,18-09-2006 00:00,29,77,75,29.7,25,3.3,73.7,13,72.9446671,Kharif,Sunflower,7248,Tonnes,24.4040404
120255,19-09-2006 00:00,20,60,78,28.1,24.8,3.7,77.6,8.6,90.7760707,Kharif,Urad,1694,Tonnes,14
120256,20-09-2006 00:00,56,67,78,28.8,24.4,3.5,74.6,17.2,77.81891424,Rabi       ,Bajra,,Tonnes,0
120257,21-09-2006 00:00,37,66,85,30.4,25.4,3.8,77.8,9.4,78.06910795,Rabi       ,Dry chillies,73,Tonnes,24.33333333
120258,22-09-2006 00:00,49,71,76,31.3,26.6,3.6,74.6,10.8,85.57925437,Rabi       ,Gram,2070,Tonnes,5.201005025
120259,23-09-2006 00:00,59,69,80,30.7,26.3,3,76.1,6.6,69.40619137,Rabi       ,Groundnut,9884,Tonnes,24.40493827
120260,24-09-2006 00:00,20,79,77,32.3,25.7,2.7,76.9,11.3,76.32565249,Rabi       ,Horse-gram,5041,Tonnes,14.00277778
120261,25-09-2006 00:00,24,56,85,32.7,25.3,2.5,80.6,0,80.6405403,Rabi       ,Jowar,8370,Tonnes,16.37964775
120262,26-09-2006 00:00,51,72,75,34.1,25.7,2.9,71.8,0,80.1113384,Rabi       ,Linseed,10429,Tonnes,19.38475836
120263,27-09-2006 00:00,57,73,85,34.7,25.8,2.5,73.2,0,91.94595352,Rabi       ,Maize,794,Tonnes,9.682926829
120264,28-09-2006 00:00,22,64,82,34.8,26.2,2.1,73.3,9.3,87.51312796,Rabi       ,Moong(Green Gram),3533,Tonnes,14.18875502
120265,29-09-2006 00:00,52,73,79,31.7,26.5,2.7,70.3,14,94.00287214,Rabi       ,Onion,4978,Tonnes,24.40196078
120266,30-09-2006 00:00,29,75,75,32.1,25.6,4.1,70.4,0,88.4585692,Rabi       ,Other  Rabi pulses,1204,Tonnes,14
120267,01-10-2006 00:00,44,59,78,32.5,23.9,3.2,77.3,0,84.78344008,Rabi       ,Ragi,8030,Tonnes,16.76409186
120268,02-10-2006 00:00,41,69,82,32.7,25.4,1.3,82.4,0,68.97806542,Rabi       ,Rice,10099,Tonnes,19.38387716
120269,03-10-2006 00:00,52,56,85,33.2,26.1,1.2,77.4,0,88.68168643,Rabi       ,Safflower,4699,Tonnes,9.688659794
120270,04-10-2006 00:00,34,76,80,33.9,26.5,1.7,76.7,0,65.23811143,Rabi       ,Small millets,14223,Tonnes,12.56448763
120271,05-10-2006 00:00,42,74,83,34.9,27,2.8,79.5,0,65.78042032,Rabi       ,Wheat,14829,Tonnes,19.38431373
120272,06-10-2006 00:00,34,71,79,35.6,27.3,2.2,74.9,0,74.63872762,Whole Year ,Arecanut,3003,Tonnes,5.613084112
120273,07-10-2006 00:00,27,73,79,35.6,26.6,1.8,75.9,0,82.69766829,Whole Year ,Banana,18798,Tonnes,7.732620321
120274,08-10-2006 00:00,30,70,79,35,27.1,2.1,68.3,0,69.64449182,Whole Year ,Bhindi,27219,Tonnes,17.07590966
120275,09-10-2006 00:00,57,57,75,35.1,26.4,1.7,73,0,87.27444866,Whole Year ,Brinjal,17908,Tonnes,12.33333333
120276,10-10-2006 00:00,27,79,82,35,26.1,1.6,72.2,0,70.87150577,Whole Year ,Citrus Fruit,77495,Tonnes,12.5538636
120277,11-10-2006 00:00,32,71,85,34.9,26.4,1.3,73.4,0,92.06630306,Whole Year ,Coconut ,97277,Tonnes,20.76793339
120278,12-10-2006 00:00,31,76,82,35.1,26.4,1.8,67.8,8.9,79.20509212,Whole Year ,Coriander,106645,Tonnes,22.9590958
120279,13-10-2006 00:00,33,75,84,34.3,26.4,1.6,71.7,0,68.81405149,Whole Year ,Cucumber,6233,Tonnes,22.50180505
120280,14-10-2006 00:00,47,80,77,34.2,25.9,1.6,70.5,0,72.85017344,Whole Year ,Grapes,14862,Tonnes,24.40394089
120281,15-10-2006 00:00,54,62,80,34.1,25.7,1.9,71.6,0,79.45758333,Whole Year ,Mango,6105,Tonnes,14.00229358
120282,16-10-2006 00:00,47,79,78,34.1,25.5,1.9,71.9,0,65.11365631,Whole Year ,Orange,99790,Tonnes,12.07526621
120283,17-10-2006 00:00,35,57,83,33.9,25.7,1.6,65.4,0,80.4986291,Whole Year ,Other Fresh Fruits,123149,Tonnes,22.20100955
120284,18-10-2006 00:00,53,73,77,32.2,25.3,2.1,74.3,0,73.64476535,Whole Year ,Other Vegetables,24247,Tonnes,4.244922969
120285,19-10-2006 00:00,45,61,78,34,24.1,1.5,79.3,0,81.5284269,Whole Year ,Papaya,2,Tonnes,0.083333333
120286,20-10-2006 00:00,37,78,79,33.5,25,2,73,0,88.6810311,Whole Year ,Pome Fruit,19,Tonnes,0.220930233
120287,21-10-2006 00:00,30,75,81,33.6,24.5,1.3,70.8,0,68.4951189,Whole Year ,Sugarcane,4,Tonnes,0.166666667
120288,22-10-2006 00:00,37,55,82,33.2,24.8,2,79.4,0,78.44910564,Whole Year ,Sweet potato,34,Tonnes,0.26984127
120289,23-10-2006 00:00,53,65,76,33.3,24.9,1.2,80.5,0,77.33795356,Whole Year ,Tobacco,15,Tonnes,0.123966942
120290,24-10-2006 00:00,22,60,85,32.7,24.9,2,80.6,0,94.78189594,Whole Year ,Tomato,33,Tonnes,0.266129032
120291,25-10-2006 00:00,60,61,78,32.2,24.5,2,67.5,0,94.03659867,Kharif,Arhar/Tur,5151,Tonnes,0.148726685
120292,26-10-2006 00:00,42,67,77,31.2,23.9,1.6,73.2,19.2,78.69707199,Kharif,Bajra,975,Tonnes,0.028486283
120293,27-10-2006 00:00,39,76,76,30.6,23.7,2.1,83.7,38.3,69.15759062,Kharif,Castor seed,3304,Tonnes,0.097122196
120294,28-10-2006 00:00,35,63,76,26.6,23.7,2.2,72.8,46.8,90.82097601,Kharif,Cotton(lint),41,Tonnes,0.273333333
120295,29-10-2006 00:00,30,65,82,24.9,23.4,2.2,80.6,57.4,76.77888672,Kharif,Dry chillies,19,Tonnes,0.126666667
120296,30-10-2006 00:00,57,56,78,26.2,23.5,2.2,81.8,85.1,67.9545435,Kharif,Groundnut,40,Tonnes,0.266666667
120297,31-10-2006 00:00,48,65,78,26.4,23.4,2.1,82.6,19.2,73.0926704,Kharif,Horse-gram,2,Tonnes,0.285714286
120298,01-11-2006 00:00,36,56,83,26.9,24.2,1.5,85.8,0,69.09512477,Kharif,Jowar,1,Tonnes,0.142857143
120299,02-11-2006 00:00,40,58,75,28.1,24,2,88.4,35.4,89.60982451,Kharif,Maize,2,Tonnes,0.285714286
120300,03-11-2006 00:00,49,69,82,29.2,24.7,0.9,69.1,22.6,81.78710463,Kharif,Moong(Green Gram),1082,Tonnes,0.104905953
120301,04-11-2006 00:00,13,60,25,30.9,24.6,1.1,83.5,0,128.256862,Kharif,Onion,2334,Tonnes,0.219815408
120302,05-11-2006 00:00,25,70,16,31.2,24.3,1.2,76.9,0,106.3598183,Kharif,Other Kharif pulses,1836,Tonnes,0.175241004
120303,06-11-2006 00:00,31,55,22,31.4,24.7,1,79.3,0,109.225556,Kharif,Ragi,220,Tonnes,0.273972603
120304,07-11-2006 00:00,40,64,16,30.8,24.4,0.9,81.9,0,140.3717815,Kharif,Rice,59,Tonnes,0.123430962
120305,08-11-2006 00:00,2,61,20,29.8,23.5,1.2,78.2,0,76.64128258,Kharif,Small millets,95,Tonnes,0.267605634
120306,09-11-2006 00:00,26,65,22,27.7,23,1.1,79.4,0,143.0984171,Kharif,Soyabean,2,Tonnes,0.111111111
120307,10-11-2006 00:00,17,57,21,29.7,22.7,1.7,80.4,0,60.91974792,Kharif,Sunflower,2,Tonnes,0.2
120308,11-11-2006 00:00,26,80,18,30.7,23,2.1,76.8,0,104.7783947,Kharif,Urad,0,Tonnes,0
120309,12-11-2006 00:00,17,59,17,30.5,23.3,1.9,80.5,0,132.9801054,Rabi       ,Bajra,2,Tonnes,0.111111111
120310,13-11-2006 00:00,27,59,22,29.5,22.9,2,79.6,4.9,130.0608093,Rabi       ,Dry chillies,3,Tonnes,0.2
120311,14-11-2006 00:00,28,58,24,30.4,22.8,1.9,75.5,0,143.7630894,Rabi       ,Gram,3,Tonnes,0.157894737
120312,15-11-2006 00:00,25,57,19,30.2,23,1.8,73.1,0,87.99669731,Rabi       ,Groundnut,193,Tonnes,0.274928775
120313,16-11-2006 00:00,28,80,17,30.3,23.3,1.5,77.6,0,144.1567454,Rabi       ,Horse-gram,85,Tonnes,0.123726346
120314,17-11-2006 00:00,25,60,22,30.5,23.3,1.8,74.1,0,134.3649948,Rabi       ,Jowar,187,Tonnes,0.267908309
120315,18-11-2006 00:00,12,78,23,30.9,23.5,1.2,67.8,0,88.06638775,Rabi       ,Linseed,1,Tonnes,0.333333333
120316,19-11-2006 00:00,6,77,25,30.3,22.8,1.2,75.4,0,69.63833855,Rabi       ,Maize,0,Tonnes,0
120317,20-11-2006 00:00,22,79,17,30.5,22.5,2,74.7,0,116.5206923,Rabi       ,Moong(Green Gram),183,Tonnes,0.27518797
120318,21-11-2006 00:00,27,80,15,30.7,20.7,1.1,72.8,0,86.21917578,Rabi       ,Onion,97,Tonnes,0.124678663
120319,22-11-2006 00:00,10,55,23,30.3,20.5,1.2,72.1,0,137.1948633,Rabi       ,Ragi,216,Tonnes,0.267990074
120320,23-11-2006 00:00,23,65,20,30.4,20.1,1.6,68.7,0,108.3684316,Rabi       ,Rice,7965,Tonnes,0.421406275
120321,24-11-2006 00:00,19,78,16,29.6,21.5,1.8,74,0,67.71768947,Rabi       ,Safflower,8414,Tonnes,0.440985325
120322,25-11-2006 00:00,19,65,25,29.9,22.4,2.1,72,0,144.7902323,Rabi       ,Small millets,7427,Tonnes,0.380989022
120323,26-11-2006 00:00,22,70,19,30.5,23.7,1.9,77.1,0,69.44951585,Rabi       ,Sunflower,14486,Tonnes,0.488155013
120324,27-11-2006 00:00,37,64,22,30.9,22.5,1.7,77.3,0,121.9401369,Rabi       ,Wheat,3802,Tonnes,0.12194105
120325,28-11-2006 00:00,11,71,17,30.8,22.5,1.9,74,0,82.68554379,Whole Year ,Banana,16996,Tonnes,0.54746336
120326,29-11-2006 00:00,18,79,20,31,22.8,1.7,79.3,0,139.7521543,Whole Year ,Coconut ,2512,Tonnes,0.274896039
120327,30-11-2006 00:00,21,63,17,31.1,22.7,1.5,77,0,108.3441414,Whole Year ,Coriander,1335,Tonnes,0.124290103
120328,01-12-2006 00:00,24,80,22,31.2,22.4,1.5,70.9,0,96.77285817,Whole Year ,Potato,2996,Tonnes,0.268002505
120329,02-12-2006 00:00,34,60,22,31.1,23,1.8,72.9,0,100.6711761,Whole Year ,Sugarcane,6854,Tonnes,0.162436308
120330,03-12-2006 00:00,16,75,21,30.9,23.6,1.6,69,0,87.0513289,Whole Year ,Sweet potato,2482,Tonnes,0.05844951
120331,04-12-2006 00:00,17,77,23,30.5,22.8,1.6,68.1,0,64.19497947,Whole Year ,Tobacco,6068,Tonnes,0.145606373
120332,05-12-2006 00:00,37,72,18,30.8,21.9,1.5,70.2,0,105.4120514,Whole Year ,Turmeric,417,Tonnes,0.293868922
120333,06-12-2006 00:00,40,73,20,30.1,20.8,1.5,69.5,0,61.13872036,Kharif,Arhar/Tur,526,Tonnes,0.391660462
120334,07-12-2006 00:00,9,77,17,30.3,20.8,1.9,73,0,106.158201,Kharif,Bajra,642,Tonnes,0.457917261
120335,08-12-2006 00:00,1,62,23,31.1,20,1.8,70.7,0,139.0302034,Kharif,Castor seed,900,Tonnes,0.282043247
120336,09-12-2006 00:00,33,59,22,30.9,19.6,1.6,65.7,0,122.3886015,Kharif,Cotton(lint),416,Tonnes,0.202926829
120337,10-12-2006 00:00,23,59,19,30.2,19.9,1.8,68.9,0,129.5650601,Kharif,Dry chillies,805,Tonnes,0.417747794
120338,11-12-2006 00:00,6,62,22,30.7,23,1.6,78.1,0,120.4509288,Kharif,Groundnut,88,Tonnes,0.28115016
120339,12-12-2006 00:00,25,63,20,30.7,21.9,1.6,74.2,0,95.17028129,Kharif,Horse-gram,48,Tonnes,0.205128205
120340,13-12-2006 00:00,7,79,23,30.7,22.4,2,69.1,0,96.65888933,Kharif,Jowar,155,Tonnes,0.416666667
120341,14-12-2006 00:00,8,72,17,30.1,21.3,2.1,67.9,0,87.87869161,Kharif,Maize,1,Tonnes,0.111111111
120342,15-12-2006 00:00,27,64,15,30.3,19.9,1.8,65.8,0,138.2362122,Kharif,Moong(Green Gram),3,Tonnes,0.230769231
120343,16-12-2006 00:00,28,66,23,30.1,18.9,2.3,65.9,0,120.6913038,Kharif,Onion,1469,Tonnes,0.432058824
120344,17-12-2006 00:00,32,57,18,29.6,18,2,58.9,0,107.3850593,Kharif,Other Kharif pulses,827,Tonnes,0.308122206
120345,18-12-2006 00:00,27,56,22,29.5,18.3,1.7,64.5,0,108.6434544,Kharif,Ragi,3338,Tonnes,0.783016655
120346,19-12-2006 00:00,17,77,24,29.2,18.4,1.3,65.3,0,109.0193712,Kharif,Rice,978,Tonnes,0.281519862
120347,20-12-2006 00:00,0,65,15,28.9,19.6,1.6,61.9,0,95.84253438,Kharif,Small millets,206,Tonnes,0.203356367
120348,21-12-2006 00:00,13,72,21,29.6,21.2,1.6,69.2,0,60.27552528,Kharif,Soyabean,1416,Tonnes,0.418069088
120349,22-12-2006 00:00,34,60,23,29.4,21.6,1.8,66.9,0,100.0497183,Kharif,Urad,56,Tonnes,0.294736842
120350,23-12-2006 00:00,9,80,19,29.4,20,1.9,68.9,0,125.0972687,Rabi       ,Bajra,289,Tonnes,0.392130258
120351,24-12-2006 00:00,11,72,20,28.7,20,1.8,67.9,0,113.334026,Rabi       ,Dry chillies,2032,Tonnes,0.458070334
120352,25-12-2006 00:00,3,67,24,29.6,20.2,1.4,65.1,0,103.2926407,Rabi       ,Gram,1,Tonnes,0.2
120353,26-12-2006 00:00,35,69,23,29.4,19.6,1.4,66.5,0,75.45328039,Rabi       ,Groundnut,4,Tonnes,0.363636364
120354,27-12-2006 00:00,3,77,25,29.6,19.1,1.8,72.2,0,62.21292186,Rabi       ,Horse-gram,24,Tonnes,0.461538462
120355,28-12-2006 00:00,23,62,19,30.2,19.6,1.3,67.2,0,98.77794225,Rabi       ,Jowar,4,Tonnes,0.235294118
120356,29-12-2006 00:00,22,71,17,29.2,20.6,1.2,65.9,0,107.6907964,Rabi       ,Linseed,8,Tonnes,0.444444444
120357,30-12-2006 00:00,31,79,25,30.2,20.8,1.5,67.4,0,63.38208822,Rabi       ,Maize,1977,Tonnes,0.281905034
120358,31-12-2006 00:00,34,59,18,29.9,20.4,1.1,69.4,0,87.66898664,Rabi       ,Moong(Green Gram),966,Tonnes,0.203111859
120359,01-01-2007 00:00,12,63,17,29.9,20.1,1.7,64.1,0,138.414764,Rabi       ,Onion,4831,Tonnes,0.418015056
120360,02-01-2007 00:00,27,56,20,30.5,20,1.3,57.5,0,94.9533526,Rabi       ,Ragi,48775,Tonnes,0.294998186
120361,03-01-2007 00:00,7,63,24,29.8,19,1.3,62.8,0,107.7315386,Rabi       ,Rice,61680,Tonnes,0.471005086
120362,04-01-2007 00:00,24,67,22,29.7,19.1,1.5,65.3,0,104.6252153,Rabi       ,Safflower,69652,Tonnes,0.474000476
120363,05-01-2007 00:00,11,71,24,29.2,18.8,1.5,69.8,0,141.6056722,Rabi       ,Urad,471,Tonnes,0.29382408
120364,06-01-2007 00:00,37,74,15,29.3,19.5,1.7,64.9,0,62.7089169,Rabi       ,Wheat,876,Tonnes,0.392121755
120365,07-01-2007 00:00,25,76,24,29.1,19.5,2,62.9,0,135.3315583,Whole Year ,Arecanut,3000,Tonnes,0.458015267
120366,08-01-2007 00:00,34,66,17,29,18.6,1.7,64.9,0,125.084915,Whole Year ,Banana,17988,Tonnes,0.278000155
120367,09-01-2007 00:00,20,69,15,29.4,19.5,2.2,67.4,0,107.4137246,Whole Year ,Coconut ,12484,Tonnes,0.205996403
120368,10-01-2007 00:00,37,65,16,29.1,18.8,1.7,65,0,63.59276673,Whole Year ,Coriander,30321,Tonnes,0.392998328
120369,11-01-2007 00:00,18,74,15,29.1,18.9,1.5,67.1,0,146.4727237,Whole Year ,Sugarcane,45,Tonnes,0.294117647
120370,12-01-2007 00:00,4,67,25,29.2,19.2,1.9,67.1,0,119.6404412,Whole Year ,Sunflower,50,Tonnes,0.393700787
120371,13-01-2007 00:00,37,56,25,29.4,20,1.8,65.2,0,126.7265372,Whole Year ,Sweet potato,140,Tonnes,0.459016393
120372,14-01-2007 00:00,5,59,15,29.8,20.1,2,62.3,0,134.1811718,Whole Year ,Tobacco,4088,Tonnes,0.247998059
120373,15-01-2007 00:00,11,61,21,29.9,19.7,1.8,67.8,0,135.3378033,Whole Year ,Turmeric,1910,Tonnes,0.173007246
120374,16-01-2007 00:00,22,80,20,30.6,19.5,1.6,67.2,0,100.118612,Kharif,Arhar/Tur,4107,Tonnes,0.298995341
120375,17-01-2007 00:00,12,61,19,30.1,19.8,1.8,58.6,0,68.51253427,Kharif,Bajra,3405,Tonnes,0.271856287
120376,18-01-2007 00:00,5,74,21,29.5,20.4,2.3,60.9,0,66.97053257,Kharif,Castor seed,5052,Tonnes,0.468993687
120377,19-01-2007 00:00,27,69,22,30.1,20.4,1.4,67.6,0,69.14681022,Kharif,Cotton(lint),6505,Tonnes,0.531975793
120378,20-01-2007 00:00,31,75,18,31.2,20.8,1.2,57,0,88.88796102,Kharif,Dry chillies,5,Tonnes,0.294117647
120379,21-01-2007 00:00,36,68,20,30.6,21,1.3,64.9,0,81.83420522,Kharif,Groundnut,2,Tonnes,0.181818182
120380,22-01-2007 00:00,5,65,16,31.3,20.6,1.2,67.4,0,109.1013261,Kharif,Horse-gram,,Tonnes,0
120381,23-01-2007 00:00,32,79,15,30.9,21,1.7,63.8,0,81.60211243,Kharif,Jowar,2,Tonnes,0.333333333
120382,24-01-2007 00:00,11,78,22,30.4,23,1.7,66.2,0,112.6616435,Kharif,Maize,1,Tonnes,0.166666667
120383,25-01-2007 00:00,0,55,22,30.2,21.4,2,62.6,0,143.8584938,Kharif,Moong(Green Gram),2,Tonnes,0.5
120384,26-01-2007 00:00,14,59,15,30.2,19.8,1.6,61.4,0,146.4548645,Kharif,Onion,3,Tonnes,0.375
120385,27-01-2007 00:00,29,68,23,30.1,19.2,2.2,68.2,0,116.7324324,Kharif,Other Kharif pulses,2313,Tonnes,0.621106337
120386,28-01-2007 00:00,32,68,19,30.8,19.8,2.5,68,0,149.7441028,Kharif,Ragi,1474,Tonnes,0.447073097
120387,29-01-2007 00:00,17,64,17,30.3,20.2,2.4,64.8,0,124.6118471,Kharif,Rice,4889,Tonnes,0.744026784
120388,30-01-2007 00:00,13,69,19,30.2,20,2.3,66.6,0,115.199245,Kharif,Small millets,4,Tonnes,0.285714286
120389,31-01-2007 00:00,14,67,22,31.5,19.5,1.6,63.4,0,84.64143632,Kharif,Urad,3053700,Nuts,3588.366627
120390,01-02-2007 00:00,9,69,20,31,19.4,1.3,63.1,0,129.3449326,Rabi       ,Bajra,3691149,Nuts,4247.582278
120391,02-02-2007 00:00,20,73,22,30.7,20.3,1.9,67,0,130.3900798,Rabi       ,Dry chillies,3285828,Nuts,3916.362336
120392,03-02-2007 00:00,40,78,20,30.8,21,1.8,59.6,0,80.15293435,Rabi       ,Gram,14827800,Nuts,3587.660295
120393,04-02-2007 00:00,27,72,23,31.7,21.1,1.4,62.5,0,64.02640797,Rabi       ,Groundnut,17209269,Nuts,4005.881983
120394,05-02-2007 00:00,14,67,15,32,20.8,1.3,56.4,0,139.2921004,Rabi       ,Horse-gram,16827552,Nuts,3918.852352
120395,06-02-2007 00:00,7,56,18,32.1,20.6,1.4,64.1,0,76.14153904,Rabi       ,Jowar,629772990,Nuts,12980.99536
120396,07-02-2007 00:00,27,65,18,31.9,21.2,1.6,61.7,0,73.36386477,Rabi       ,Linseed,685943720,Nuts,13863.3303
120397,08-02-2007 00:00,30,63,16,31.6,21.7,2,65,0,100.5978728,Rabi       ,Maize,683171460,Nuts,13983.94113
